A11:Subject Knowledge,A12:Teaching Methods – Theoretical Knowledge,A13:Teaching Methods – Practical Application,A14:Information Literacy and Management,A15:Languages,A16:Academic Literacy and Numeracy,A21:Analyzing,A22:Synthesizing,A23:Critical Thinking,A24:Evaluating,A25:Problem Solving,A31:Inquiring Mind,A32:Intellectual Insight,A33:Innovation,A34:Argument Construction,B11:Enthusiasm,B12:Perseverance,B13:Integrity,B14:Responsibility,B21:Preparation and Prioritization,B22:Commitment to Teaching,B23:Time Management,B24:Responsiveness to Change,B31:Continuing Professional Development,B32:Student Feedback,B33:Networking,B34:Reputation and Esteem,"C11:Ethics, Principles, and Sustainability",C12:Intellectual Property Rights and Copyright,C21:Research Strategy,C31:Income and Funding Generation,D11:Team Working,D12:People Management,D13:Supervision,D14:Mentoring,D15:Influence and Leadership,D16:Collaboration,D17:Equality and Diversity,D21:Communication Methods,D22:Communication Media,D23:Publication,D31:Teaching,D32:Policy,FDP_need
7.868020598,7.28805641,7.557424529,2.334162353,4.014095106,4.365135568,2.993449214,7.05156292,8.130029685,7.908829264,8.941213338,7.155888484,9.319918059,1.177114456,4.224190332,8.766364642,8.685369532,4.756783226,1.410832898,2.641994303,5.676519944,5.425932056,9.00115409,7.577510611,1.776501602,9.475542628,4.136152864,6.234032008,2.67157302,1.93483596,5.985413238,2.626589916,6.6837568,3.201711253,9.809397005,3.98694108,8.710952336,8.149810848,5.287849583,7.990503619,5.820263428,4.80947862,6.379580675,0
4.668947522,3.560642157,5.361595708,9.245419304,3.164448328,1.985419585,7.90398333,2.619744251,4.931753921,4.723713281,8.447256002,8.746274512,7.754421944,3.247874564,6.584390926,3.741914906,6.067455018,4.207863147,1.392502687,8.111689665,5.892908329,6.955294343,7.026888727,2.044592837,2.13440958,1.400458142,1.211100442,8.739175018,4.063966769,7.955628739,6.393087818,5.482626117,7.756670577,5.866394754,5.047855718,2.860524727,1.928861913,6.259142439,6.721683408,6.119957014,5.973817888,5.336854604,6.945787434,0
7.128342481,6.191542728,7.795106587,8.054998637,7.995373669,3.122657653,3.567973075,6.89821088,7.093631134,4.048376392,6.490889978,6.404875584,4.896776192,6.465515842,7.381673802,3.626023974,2.868184572,5.976570749,6.600067627,5.17644167,1.383849431,4.706768803,1.806780798,3.892003188,7.978384551,2.38856387,9.79570765,5.296657355,4.211398333,8.440069844,8.209554731,5.031443116,7.444575277,5.487904624,6.783927744,5.396674993,2.112278138,4.534236606,4.958162501,5.873189801,6.851192714,4.334953547,1.81324995,0
8.385237962,5.89371462,8.684404555,7.582776645,4.890735679,9.195178191,7.738914126,6.258471483,3.753736685,1.681240916,5.977445052,4.428382795,8.076662705,1.786260654,8.644123873,3.274852428,2.844410771,6.373958976,7.257762469,6.549277733,7.987491864,9.555240359,8.069315991,4.37551546,2.745204559,4.005163952,2.291507328,7.628735305,4.03350165,8.990933132,5.743673842,7.4155259,2.914127171,6.038702984,1.373356967,8.7969492,6.714599269,9.129318996,4.424041975,1.524911941,1.847641958,3.930442293,6.05896611,0
5.908733045,8.412650584,9.894348897,9.743313659,4.875871801,3.439022237,8.418354963,9.824836225,7.133833963,1.988308239,4.458871435,7.248169024,2.085074264,5.963119306,9.176548815,2.805619577,4.521948708,8.422609988,4.920200004,9.003861773,4.457999538,7.145028199,3.459308626,8.632773917,2.903422537,2.522745942,3.087536975,3.200959712,9.474209276,4.239437665,9.620420368,5.840635504,4.570485422,2.357555018,3.084965178,2.736967868,8.642235499,7.605367261,4.681157417,5.107967879,2.169131528,4.641541988,8.629420512,0
2.002298239,9.352716256,1.18663304,3.810988914,1.373402748,5.833354437,1.768495912,3.448069312,8.062466944,2.102412024,5.285311442,1.908665048,4.905832751,9.616233828,6.683989872,4.168754384,9.911781606,8.026983438,8.688835796,7.718318341,3.114478379,7.034623661,4.349123642,3.494007282,1.599327984,2.110325338,5.272407205,3.231765336,1.245723487,1.267459134,7.88282608,6.816435655,5.822199075,1.390881488,9.599943575,7.421876092,7.089955566,8.800735366,1.309988384,3.820083717,6.707970587,8.755120762,3.5668083,1
9.82394882,9.108653596,5.970838287,4.035018323,7.856326544,3.395479171,2.029448675,1.447147583,6.474453311,1.696367036,5.478789543,2.625816442,7.463603769,9.939190402,6.050384483,5.465624639,4.706430323,6.837412055,5.41203046,9.043310221,3.052545804,7.482953936,5.72180648,7.030577354,4.27157914,2.950284252,1.074074977,5.882178704,3.990491499,8.540987682,4.49064859,6.98656413,4.718797423,2.21571071,7.915706292,6.900129261,6.612187923,5.67756467,5.965353721,8.83419417,8.292615204,5.090886272,9.524525088,0
8.114116968,8.706476965,8.481067635,8.77880828,9.109224029,7.503536348,2.002058476,2.812031829,5.374331857,7.565899025,4.0471582,2.851155892,6.202587609,7.554246295,9.84320096,8.277111118,4.323379714,1.183364339,5.050034281,5.223713857,2.474045204,1.5079831,3.667626971,6.630913031,6.447558365,8.238998238,1.140649643,8.888479785,5.662922787,7.334037715,7.839455398,7.528811639,2.876078717,4.570521372,1.121415786,7.104405709,2.989164207,9.032400245,3.250726512,2.710209724,5.563488544,1.356810048,4.911821153,0
8.707494794,3.445906698,8.55194705,4.767617336,4.353899639,7.418022645,3.843593099,3.057850689,7.2115177,2.87305285,9.940301087,3.540134141,7.659479812,6.572440576,9.869889206,1.520785441,3.914232939,7.047260444,8.806684542,2.453077372,2.361342397,5.97685608,2.493044637,8.192898798,2.302936291,2.126939155,7.575467156,4.158157373,4.017112551,5.459537243,1.218580839,8.672441409,7.459305176,9.212800833,4.899315694,1.159718234,2.3579106,6.431432208,4.4270563,9.056978775,5.341274667,5.478355158,3.785606482,0
1.83299739,7.699107348,5.863750065,1.365065512,2.637492306,2.863675435,5.057734855,3.014445269,8.148696721,6.875347757,2.721400991,7.99112365,4.100997773,6.715920846,5.309796181,7.202659953,3.286877473,8.745653642,9.428899767,6.576159651,2.422847694,8.695567041,6.16820716,3.614732136,8.025865242,7.367095324,6.088451847,4.147220671,6.31905252,4.583777357,4.114937826,8.950204723,8.46101063,2.406315263,4.522350435,5.250718906,9.181396425,6.272103711,7.685380159,7.928105478,6.963391522,4.489353029,4.591259961,0
9.052284818,6.778391848,5.581868857,8.311207574,6.85531964,5.726715705,2.678823067,9.429352128,8.160121439,2.871745405,9.633449645,9.556108102,9.570532977,4.420490245,1.421859208,5.395507021,7.596190249,1.875947932,3.761419734,2.864957143,8.459040199,2.448356492,3.640158218,7.562307564,7.846367103,8.481726566,1.678705559,1.893044503,5.676557493,6.218662667,4.297840603,4.769919222,2.96688185,7.409793415,9.364087756,4.177467061,7.481545837,4.969177598,7.40269009,2.446545322,3.484267038,6.961881442,5.698836163,1
4.171576364,8.022091432,3.72824436,7.554696751,1.071537488,9.832712298,7.287404743,9.321684783,2.364949171,1.840145406,9.14399185,6.643577428,7.054606927,2.152768197,5.992453935,8.845865647,5.005829852,4.607697826,8.433211003,9.852503459,8.588780677,6.105202846,8.557843769,9.418578487,5.599327624,1.400424919,9.042649406,7.029201153,4.544064813,8.732575958,5.901208216,7.303499873,1.881501081,7.843567877,9.697424436,7.559091375,6.025441995,5.758096514,7.67497094,8.39179804,1.417472819,7.661128629,9.462988743,1
4.056042149,5.001280584,5.345548432,1.779056817,7.930589178,2.090486816,5.331541304,4.897074564,7.56836162,5.84078743,7.113283332,7.037359394,5.260498083,6.43200313,8.399328626,2.979371823,4.594562103,5.728149624,8.858506383,4.91018061,3.361857708,7.918376594,6.019113599,2.112139705,5.105553899,6.532836456,7.412958709,9.760227501,4.388114891,3.563706632,7.30277275,1.870955224,9.121302872,2.838013043,2.707087709,2.704829735,4.443630438,6.614968887,8.312301113,3.55825374,2.430679724,9.509575782,9.715050639,1
3.733888507,1.330108999,7.659164926,6.01407258,8.871149165,9.860791529,7.380385341,2.902049973,4.372114808,2.905808382,9.808928129,9.355702587,9.72907221,4.675795814,6.189067158,6.933544116,9.632190129,9.891236986,3.76382386,1.618519071,5.579568891,7.409775933,2.058152603,4.843662173,5.720211154,3.250250473,7.373378616,3.724747753,5.977666038,6.676336901,6.458001994,3.646015548,3.563784121,2.746156408,8.500786346,6.040893749,7.886532814,4.579475882,3.067639335,9.272773405,4.185071591,7.075347742,3.935260026,1
2.152673385,9.222346015,2.347615233,9.583072878,1.706771046,8.442989069,8.223638872,6.863930952,6.984243121,7.383581625,1.613683626,8.814490105,8.151581945,9.348610215,2.697091975,8.266468537,5.362411624,5.277477138,1.769756475,5.928664235,7.739036383,1.600279947,6.701786685,6.120761457,1.467091175,2.473683479,3.582223742,3.748021301,7.420229822,1.836616454,9.053289432,7.074871044,1.59603444,9.8326353,4.140088089,2.444064043,2.221485857,2.950753666,1.054452167,4.025907207,8.238446513,6.600313417,7.3396367,1
5.852793467,3.2446371,5.095592942,9.5661817,4.990028218,7.284191657,3.753309546,8.513953075,2.2612207,2.980337889,4.287259048,3.60696141,9.856479332,7.508668848,6.693549527,2.48774516,5.117545145,5.550774709,4.868672037,5.180007911,1.681148725,9.735684933,8.261564278,3.501186874,6.185292797,4.838519619,4.158270636,7.26896704,9.040941886,9.211471973,9.830843843,3.025522328,8.236377654,4.029246471,1.401478538,4.794671521,4.478348004,4.449218783,4.43808514,6.941417077,9.742926969,1.006833091,6.061201745,0
7.265606354,7.069230347,8.489464347,8.509522556,2.287405457,4.720072149,1.909138243,9.434403773,9.723732761,6.525208176,4.281388995,4.68946451,2.37522285,5.402573043,2.18808514,8.590555376,3.550372674,9.692598494,4.253433817,1.244617526,9.623212642,3.978737674,9.052640916,4.901233302,4.067729716,4.539147852,5.565969311,5.508245672,1.160195797,8.272714869,6.194611143,1.178441952,3.333286812,8.78593799,3.311146841,1.43957907,7.792067828,4.478165891,8.024123398,8.306058158,9.398055498,4.609353077,1.355457281,0
3.313156148,9.450715568,5.366163009,9.975240547,7.721270651,7.650767231,8.647280735,9.601965443,2.789193076,6.864881536,8.858573958,3.313600399,8.583283492,1.521001198,3.50660329,9.359449543,4.665483277,9.740730716,1.205077815,4.374404542,6.060395739,1.696164631,7.756852735,7.842379868,7.078521449,3.268071288,6.466732177,4.551447099,1.608711997,3.912128946,3.233853679,9.064345443,5.178188345,1.206726391,5.359610043,6.176660852,3.352934872,2.920610963,3.148238195,9.544753729,7.082886545,7.15277365,6.118454498,1
1.450099555,5.285149163,5.386547354,9.543027417,8.733563506,7.75463917,5.819861905,9.859386456,7.694416503,6.843707995,4.781241171,6.519310951,8.753477964,9.246317683,2.402462586,6.218809844,5.756996143,2.406782425,3.238596447,3.820430384,3.128139972,3.637220002,7.648740967,9.69765903,5.286922938,3.390773594,5.821614769,2.047575667,8.226790761,6.221611348,6.086397467,4.333337099,4.509468347,8.648346552,5.31092416,1.453954079,4.439300086,1.661899235,4.171347589,6.785045055,7.025707981,4.437511473,8.446780465,0
2.59253505,5.304426299,8.238571339,5.760104855,5.768650193,8.579582705,5.167181258,5.270272874,5.871270371,7.52582723,4.330607578,8.24171811,4.243933362,2.135392943,6.671231291,9.399218937,6.052675507,4.005910693,9.128529367,7.69450282,9.853476644,1.825944484,4.201566692,2.579737245,5.555037298,5.297242622,6.827618425,4.539404313,4.942964782,9.952188145,9.862834714,7.522737265,5.836472765,1.655103506,7.990718614,8.433732779,5.1514351,2.895813757,1.045843713,3.606845196,9.556790814,6.719653289,4.52167907,1
9.338537707,9.943351136,3.409595097,5.903923189,2.941380959,3.269164565,7.060814267,2.354227198,7.026794357,2.815329328,8.304877444,7.583392672,8.20607567,5.219929764,8.903522922,7.555519029,1.821362142,9.592040468,4.382749768,3.934830827,8.255919349,6.489664762,6.084631773,8.81423684,1.853330082,2.716689749,2.787004988,7.709120827,1.335121965,5.539222278,8.242914983,2.074370563,2.638474341,3.607512912,2.801955558,7.315767638,5.362456601,1.289656537,5.858097898,2.276383185,8.401339956,9.493465025,6.517152197,1
8.794712047,2.438878683,6.545830256,1.756287838,8.988688848,9.275968625,7.73685964,8.112730978,4.236935144,7.889629035,2.633607889,9.859810903,4.240124359,8.604781336,4.507740407,3.111465765,5.662325208,5.183674335,5.541171296,5.903730356,6.626738249,5.582814603,4.981948104,8.61935804,3.416806773,4.86432231,4.750231547,9.84029509,9.71541147,4.111468305,7.042089867,6.900805894,5.29349597,4.266271449,5.799295915,4.147410937,3.331005784,4.827537816,6.018181415,3.325342933,8.251168647,7.499785735,3.556434421,1
6.307972502,4.634309013,1.621410355,7.650344658,2.185383724,2.505592759,1.215606113,3.185174974,6.208804831,3.13900138,7.004089527,1.99395356,3.557403288,4.367292902,3.123630502,5.815852483,4.930521481,1.899104775,6.05117853,2.058631257,8.543372712,9.904079738,7.234481801,7.512635925,4.025156966,6.154847195,8.026521197,3.345664953,1.460877706,2.484495942,7.435342803,5.491405692,7.120463347,4.907239283,5.142879465,3.700047256,5.829791231,3.542392255,4.107426654,4.689570268,9.711171226,8.856277627,4.336197778,1
6.573342579,6.140679662,3.172507666,6.881609699,4.184452002,1.712437695,1.289320131,6.888366692,6.882058231,4.35330587,9.496778981,2.797935446,9.693585838,6.401445735,3.645043759,7.49442983,9.416528772,4.121582228,8.971057265,3.324843867,4.212805316,3.19054527,2.019083321,8.995275879,9.27240942,2.470873161,9.094619152,1.882262498,7.332279973,6.050362278,8.0137983,4.8574771,4.988795123,9.142203973,8.620219993,5.61838549,5.224240462,5.960294191,3.721211718,5.428064821,3.725827128,7.733273872,8.875893794,1
9.113445326,1.17995002,5.346914405,4.066432826,2.564713469,6.069585501,3.987289923,6.515883484,3.54359128,7.115454751,3.107479734,8.89464189,3.373542634,5.960212758,6.828058627,5.106638168,4.723364324,5.794566461,9.271677115,5.670147875,4.592471861,7.325992919,6.188907019,3.321332504,9.476755328,2.906779112,3.850904212,9.985113419,5.005918129,3.33796763,6.196205271,8.751851799,8.059251754,7.743619115,3.535796002,4.576240116,1.124853168,4.620644698,9.487887636,9.290937193,4.026164084,3.559807982,9.026758778,0
7.667568291,3.009363845,3.02936527,2.774726673,5.440047945,1.366448654,1.163911373,3.243767749,5.87051709,1.209013372,7.233419668,6.856708746,3.470141957,2.181949598,7.007506729,7.176188938,9.068486908,5.064132329,1.414094863,5.844541262,1.619263465,7.412355134,8.66995577,8.487251761,2.485606313,1.222026174,8.142219496,6.402812225,9.185700885,9.09789802,9.925757182,4.299158823,9.021081354,9.613915778,6.85772471,1.26801474,6.835732585,8.619753037,7.692079684,5.611809797,2.08534425,2.50863325,2.069326834,0
6.561113323,6.4549813,9.749599135,3.39520691,4.262265429,1.340533141,3.315231236,8.939706842,1.633556951,9.991876547,6.122293159,3.08414688,9.022719508,6.610824292,6.077470469,5.907822245,2.864072653,9.943357447,2.241598459,6.162850883,7.831905258,8.004661697,7.365985023,5.81914904,4.558150615,5.877589078,4.320158094,6.309150592,5.100962562,5.059488899,7.677722967,4.637919356,2.043320886,6.614436176,9.004289688,9.622362153,9.252346922,1.516571034,5.651885361,6.284039271,2.132735409,6.343683764,3.226967661,1
3.109877592,5.58331556,4.050032095,3.991321007,1.922593935,2.304876356,4.235614803,8.637051435,5.95916841,5.134235293,4.992381583,3.6108277,5.55400565,2.774664855,3.477532994,2.78799826,4.867408175,4.242007955,9.453007784,9.331163895,5.887420418,1.382197985,4.705126958,3.621716162,6.335654147,7.811375945,1.005023938,4.886810732,3.173431264,1.098250529,1.695099085,7.247126346,5.702167972,7.11059739,1.96489426,4.66916432,8.579205468,6.929227874,9.995347077,4.546384979,9.073487133,7.713668842,4.244598056,1
9.174556314,4.65110203,7.734341482,4.278992685,1.207987992,6.702381297,5.820016855,3.029483423,6.435265723,8.122364565,4.236596162,8.572678085,5.670118731,3.309995404,3.238221421,2.911051339,9.672614567,1.232536928,2.615155364,2.492689869,1.721462167,5.832304502,7.335907452,6.568740606,4.483822123,1.308090751,8.104129629,8.532503913,8.344763197,2.723618989,1.353917033,7.298136102,3.590184567,8.008231725,6.861225676,7.806267781,1.645928168,8.190166602,2.423340464,7.382342359,4.40126114,4.900235391,4.027917449,0
8.828709341,2.518036515,9.329787956,5.699435261,7.976564997,8.69101879,9.881370277,3.735267089,2.75715426,1.177600521,7.101448472,5.782660263,6.434536358,4.707106963,9.233952289,9.114203417,1.692497161,5.169942531,4.400980501,8.996081845,9.852760895,8.901475116,9.506735555,6.114974793,9.093544001,9.147448877,5.612877988,1.823712347,8.173040527,1.066692182,8.806927142,9.88137085,9.753147731,9.211608207,7.05856258,9.524234746,6.779949796,3.134158642,1.883922194,3.482648084,4.175673438,5.358988817,9.157871553,0
4.761066196,9.027735644,5.610418586,5.198462488,8.584747811,8.291229484,3.496595228,5.972171532,5.355186416,7.900672452,5.386306703,7.780224389,8.722478561,6.73488133,8.490741282,7.621469993,1.765260428,3.441159785,5.736914633,1.555937257,8.642733228,6.571838067,7.745790197,6.739251338,3.706203137,9.091279028,5.899447122,7.690663886,1.945751549,4.185705917,1.605394375,2.108300916,9.989263338,7.021103089,6.239728604,4.951424394,2.340328079,5.143624312,7.40727936,9.067009905,4.778887519,1.434260242,9.236725242,0
2.809690827,6.206352774,7.407659188,1.211431775,9.000824266,3.685811812,2.170301059,6.479732665,7.861196304,7.176593052,4.304942357,5.204678491,2.10074895,1.946193957,2.840143596,1.103310944,9.15575567,5.339211254,4.01658112,5.721217906,5.537190409,5.516984044,2.340677556,8.371754322,9.393324545,3.743496242,4.146989599,3.772049276,9.95654281,9.486181818,6.420797401,1.746323304,1.662409795,6.874669907,1.683449404,1.695493383,6.178667664,4.284690857,4.20098996,8.493161754,1.349672915,1.834606152,6.833347498,0
1.182674513,3.738698392,5.843564439,4.469130102,3.844048594,4.610391065,4.316282251,3.228100465,5.684045909,1.171682296,5.65064138,3.757924625,5.371565566,6.900333946,9.432134311,6.085440942,3.890903233,7.380874872,7.98884914,1.002633977,9.694685708,4.77492861,4.678611816,6.823816923,8.731159764,3.349766694,2.370943004,8.513615724,8.285920457,4.008366139,8.597118402,1.706735185,2.791031048,2.737359179,6.575076266,6.475992061,6.593725697,1.282528758,6.298235328,6.722674468,8.166025044,4.615715382,9.744375977,0
3.583083483,4.77535187,8.333100995,8.087983118,7.254688819,5.997990505,2.61849598,5.442738495,6.096906179,5.978894656,5.339224015,2.129195946,9.778901113,8.682308673,7.503486534,6.72019206,7.821774128,4.686370674,2.725168982,7.934237124,5.292251,7.038181381,8.562599427,8.297835935,8.770562351,8.422318745,7.000107997,5.136299318,9.844247954,9.350344079,5.736306254,9.592495846,9.40157025,9.523155783,7.882909636,2.39067094,1.385639646,3.335849858,4.44659248,1.844459795,3.000083565,4.898579239,4.256345531,0
4.51271474,1.681410076,4.057688744,7.241687977,6.793079702,7.442609998,9.432878694,5.089357811,5.05405,9.885620182,9.217673019,2.057915094,4.48286465,1.428323244,4.586963812,3.482425915,9.686469734,3.133396853,1.711939413,6.160644266,6.614705684,3.176791256,3.648194092,2.53965965,5.875983317,3.983801681,1.367257274,9.520195617,3.889385093,1.057573906,4.937472285,5.241343471,8.515265278,7.364935009,2.621444143,2.554095414,1.562210946,6.595306812,6.732113665,5.325332464,5.651691463,7.402899418,2.650187968,1
6.676736807,2.311041594,6.815258986,5.049916342,9.401721713,6.036930919,7.834636447,7.110188646,3.680771438,6.181448233,5.280546346,7.05214233,7.198796623,7.134131587,3.027759131,7.817656819,6.577039625,5.192541145,7.975551878,7.417254318,7.336496865,4.969719258,1.06371314,2.038629159,7.455120387,8.35907021,4.608373988,3.549603911,1.120113933,9.418197956,8.863366839,3.414979037,4.369172631,9.473074457,9.834424577,5.475953695,7.666609087,6.592761883,7.69885845,2.028415278,2.468973819,1.265963074,4.003708713,0
